Open,High,Low,Close,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband
56.926902770996094,57.718929290771484,56.431888580322266,57.223915100097656,32.3570671081543,111730604,54.8528,45.5738,54.8528,2.4499,59.7526,49.953
56.926902770996094,59.302982330322266,56.72889709472656,59.302982330322266,33.53266143798828,172864922,54.8775,50.7936,54.8775,2.4941,59.8657,49.8893
60.39202117919922,61.58005905151367,59.79800033569336,60.78803253173828,34.37237548828125,135886361,54.9468,52.1605,54.9468,2.6413,60.2294,49.6642
59.104976654052734,59.698997497558594,59.104976654052734,59.40198516845703,33.58864974975586,104072274,55.1547,57.0946,55.1547,2.8233,60.8013,49.5081
60.39202117919922,60.39202117919922,59.302982330322266,59.302982330322266,33.53266143798828,52671974,55.3478,56.6102,55.3478,2.9721,61.292,49.4036
59.59999465942383,61.38205337524414,59.59999465942383,61.38205337524414,34.70827102661133,73558144,55.5953,58.1699,55.5953,3.2594,62.1141,49.0765
60.39202117919922,61.085044860839844,60.29301834106445,60.88703536987305,34.42836380004883,30468677,55.8824,59.7315,55.8824,3.4641,62.8106,48.9542
60.88703536987305,61.18404769897461,59.104976654052734,59.40198516845703,33.58864974975586,52548746,56.1299,58.1699,56.1299,3.5326,63.1951,49.0647
60.19401550292969,60.88703536987305,59.40198516845703,60.88703536987305,34.42836380004883,20237706,56.4566,60.3125,56.4566,3.6595,63.7756,49.1376
60.78803253173828,60.78803253173828,59.104976654052734,60.491024017333984,34.20444107055664,41368312,56.6348,56.0403,56.6348,3.7688,64.1724,49.0972
60.88703536987305,61.481056213378906,60.491024017333984,61.283050537109375,34.65229034423828,40795604,56.9566,61.4035,56.9566,3.8812,64.719,49.1942
60.29301834106445,60.39202117919922,59.50099182128906,60.29301834106445,34.09248352050781,37511876,57.2635,60.7639,57.2635,3.8907,65.0449,49.4821
60.39202117919922,60.88703536987305,59.99600601196289,60.59002685546875,34.26042175292969,40391577,57.5902,61.3793,57.5902,3.8815,65.3532,49.8272
61.18404769897461,61.877071380615234,60.88703536987305,61.77806854248047,34.93220138549805,59821230,58.0407,65.7439,58.0407,3.8147,65.6701,50.4113
62.17407989501953,62.96610641479492,62.075077056884766,62.96610641479492,35.60396957397461,94417042,58.7337,76.5151,58.7337,3.3348,65.4033,52.0641
61.97607421875,62.867103576660156,60.98603820800781,60.98603820800781,34.48434829711914,64072603,59.2584,69.6296,59.2584,2.7428,64.744,53.7728
59.50099182128906,60.095008850097656,59.40198516845703,60.095008850097656,33.98051452636719,47462048,59.6049,63.8889,59.6049,2.3407,64.2863,54.9235
59.50099182128906,62.37208557128906,59.50099182128906,62.2730827331543,35.212100982666016,74207617,59.9713,64.4531,59.9713,2.1379,64.2471,55.6955
62.867103576660156,62.867103576660156,61.877071380615234,62.669097900390625,35.43601989746094,70510771,60.4217,68.4211,60.4217,1.6259,63.6735,57.1699
62.867103576660156,64.2531509399414,62.867103576660156,64.2531509399414,36.331722259521484,64834194,60.8128,66.8085,60.8128,1.5548,63.9224,57.7032
62.96610641479492,63.85713577270508,62.669097900390625,63.36212158203125,35.8278923034668,53416394,61.1197,63.1356,61.1197,1.4079,63.9355,58.3039
62.2730827331543,62.2730827331543,60.39202117919922,60.59002685546875,34.26042175292969,60318183,61.184,52.6749,61.184,1.3487,63.8814,58.4866
59.99600601196289,61.77806854248047,59.99600601196289,61.77806854248047,34.93220138549805,43667225,61.2335,52.0833,61.2335,1.3516,63.9367,58.5303
63.36212158203125,63.56012725830078,62.47108840942383,63.16411209106445,35.71592712402344,47048930,61.4217,57.9167,61.4217,1.345,64.1117,58.7317
62.075077056884766,62.867103576660156,60.88703536987305,61.38205337524414,34.70827102661133,42630896,61.5256,54.0856,61.5256,1.2496,64.0248,59.0264
61.877071380615234,61.97607421875,59.99600601196289,60.491024017333984,34.20444107055664,45962098,61.4811,48.1633,61.4811,1.2707,64.0225,58.9397
59.40198516845703,59.698997497558594,58.9069709777832,59.302982330322266,33.53266143798828,91075740,61.4019,46.8254,61.4019,1.3562,64.1143,58.6895
59.302982330322266,59.99600601196289,58.9069709777832,59.302982330322266,33.53266143798828,47983242,61.3969,49.789,61.3969,1.364,64.1249,58.6689
60.88703536987305,61.481056213378906,60.19401550292969,61.481056213378906,34.764251708984375,43634903,61.4266,51.2295,61.4266,1.3588,64.1442,58.709
61.085044860839844,62.2730827331543,60.39202117919922,61.97607421875,35.04415512084961,54806246,61.5009,53.0612,61.5009,1.3455,64.1919,58.8099
62.96610641479492,64.2531509399414,62.96610641479492,64.15414428710938,36.27574157714844,102541013,61.6444,55.5985,61.6444,1.4686,64.5816,58.7072
68.60929870605469,68.60929870605469,66.62922668457031,66.72823333740234,37.73124313354492,131630948,61.9662,61.8182,61.9662,1.8198,65.6058,58.3266
66.72823333740234,66.72823333740234,65.73819732666016,66.53022766113281,37.619285583496094,88833390,62.2632,60.9489,62.2632,2.0532,66.3696,58.1568
65.14418029785156,66.33222198486328,64.84716796875,66.33222198486328,37.50732421875,54853719,62.4909,58.7121,62.4909,2.2406,66.9721,58.0097
64.3521499633789,64.45115661621094,62.96610641479492,63.16411209106445,35.71592712402344,55009270,62.5008,50.3521,62.5008,2.2432,66.9872,58.0144
61.58005905151367,62.669097900390625,61.38205337524414,61.67906188964844,34.87621307373047,110883158,62.5354,51.2545,62.5354,2.2238,66.983,58.0878
61.085044860839844,62.47108840942383,60.491024017333984,62.47108840942383,35.324066162109375,74797497,62.6542,54.3165,62.6542,2.1488,66.9518,58.3566
61.877071380615234,62.867103576660156,61.18404769897461,61.18404769897461,34.5963020324707,49433699,62.5998,47.9554,62.5998,2.1726,66.945,58.2546
62.867103576660156,64.3521499633789,62.47108840942383,63.36212158203125,35.8278923034668,64325120,62.6344,51.2195,62.6344,2.1793,66.993,58.2758
63.36212158203125,64.2531509399414,63.26311492919922,63.75813293457031,36.05181121826172,28688938,62.6097,49.0909,62.6097,2.1627,66.9351,58.2843
63.65913009643555,64.45115661621094,63.56012725830078,64.3521499633789,36.3877067565918,46050984238,62.6592,51.8382,62.6592,2.192,67.0432,58.2752
63.956138610839844,64.3521499633789,62.96610641479492,63.75813293457031,36.05181121826172,42646047,62.8176,56.4,62.8176,2.1486,67.1148,58.5204
62.37208557128906,63.85713577270508,62.17407989501953,62.47108840942383,35.324066162109375,43211685,62.8523,51.3944,62.8523,2.1365,67.1253,58.5793
62.570091247558594,64.64916229248047,62.47108840942383,63.85713577270508,36.10779571533203,47965061,62.8869,51.3944,62.8869,2.1474,67.1817,58.5921
63.65913009643555,63.956138610839844,62.867103576660156,63.461124420166016,35.883880615234375,37326023,62.9909,54.4304,62.9909,2.1209,67.2327,58.7491
62.669097900390625,62.96610641479492,62.37208557128906,62.37208557128906,35.2680778503418,36523020,63.0849,53.9749,63.0849,2.0446,67.1741,58.9957
62.37208557128906,63.16411209106445,62.17407989501953,62.37208557128906,35.2680778503418,38509822,63.2384,56.8282,63.2384,1.8519,66.9422,59.5346
63.36212158203125,64.55015563964844,63.06510925292969,64.55015563964844,36.49966049194336,46918631,63.5007,60.6426,63.5007,1.6225,66.7457,60.2557
66.43122100830078,66.82723236083984,65.93620300292969,66.43122100830078,37.56330871582031,102502630,63.7482,60.1626,63.7482,1.6749,67.098,60.3984
66.13420867919922,66.13420867919922,65.3421859741211,66.13420867919922,37.395355224609375,34048355,63.9561,58.6065,63.9561,1.7012,67.3585,60.5537
66.13420867919922,66.82723236083984,66.13420867919922,66.72823333740234,37.73124313354492,39365349375,64.0848,55.7018,64.0848,1.8108,67.7064,60.4632
66.62922668457031,66.62922668457031,65.93620300292969,66.62922668457031,37.675262451171875,38568406,64.0799,49.7537,64.0799,1.8033,67.6865,60.4733
65.3421859741211,65.3421859741211,63.956138610839844,63.956138610839844,36.163780212402344,71430943,63.9512,44.2982,63.9512,1.7086,67.3684,60.534
63.75813293457031,63.85713577270508,62.867103576660156,63.26311492919922,35.771907806396484,64370573,63.7977,43.3476,63.7977,1.619,67.0357,60.5597
63.36212158203125,64.2531509399414,63.36212158203125,64.05514526367188,36.21976089477539,48321615,63.8423,52.1531,63.8423,1.6129,67.0681,60.6165
63.36212158203125,65.83720397949219,62.867103576660156,65.83720397949219,37.227420806884766,76233812,64.0502,59.9057,64.0502,1.5871,67.2244,60.876
65.83720397949219,66.33222198486328,64.05514526367188,64.05514526367188,36.21976089477539,54811297,64.1294,53.6036,64.1294,1.5431,67.2156,61.0432
64.55015563964844,66.53022766113281,64.55015563964844,66.03520965576172,37.33938217163086,79222601,64.372,60.6987,64.372,1.4331,67.2382,61.5058
67.32225036621094,67.52025604248047,66.92623901367188,67.32225036621094,38.067134857177734,92729220214,64.57,59.0909,64.57,1.5547,67.6794,61.4606
67.32225036621094,67.42125701904297,65.63919830322266,66.53022766113281,37.619285583496094,44992433,64.7086,56.25,64.7086,1.6013,67.9112,61.506
66.72823333740234,67.32225036621094,66.13420867919922,67.32225036621094,38.067134857177734,33356459,64.8571,56.6372,64.8571,1.7012,68.2595,61.4547
68.01527404785156,68.31228637695312,67.42125701904297,67.52025604248047,38.179100036621094,53091152,65.0452,58.5586,65.0452,1.7795,68.6042,61.4862
67.32225036621094,67.32225036621094,65.3421859741211,66.82723236083984,37.78722381591797,47647900,65.263,60.1852,65.263,1.7132,68.6894,61.8366
66.82723236083984,67.0252456665039,65.44119262695312,65.63919830322266,37.11545944213867,43383396,65.3521,54.2056,65.3521,1.6823,68.7167,61.9875
66.13420867919922,67.1242446899414,65.44119262695312,66.92623901367188,37.843204498291016,28053606,65.5253,57.8475,65.5253,1.6555,68.8363,62.2143
67.6192626953125,68.2132797241211,66.92623901367188,68.2132797241211,38.57095718383789,64676623,65.8174,63.1111,65.8174,1.5836,68.9846,62.6502
68.31228637695312,68.51029205322266,67.42125701904297,67.91627502441406,38.40303039550781,67232093,66.0946,62.2807,66.0946,1.4262,68.947,63.2422
68.1142807006836,68.2132797241211,67.22325134277344,67.91627502441406,38.40303039550781,84659793,66.2629,58.2524,66.2629,1.4329,69.1287,63.3971
67.91627502441406,68.60929870605469,67.91627502441406,68.51029205322266,38.73891067504883,97350277,66.3669,55.4404,66.3669,1.5186,69.4041,63.3297
68.51029205322266,69.10430908203125,68.51029205322266,68.70829772949219,38.850868225097656,82585115,66.4956,56.7708,66.4956,1.6045,69.7046,63.2866
68.51029205322266,68.80730438232422,66.72823333740234,67.52025604248047,38.179100036621094,76617638,66.5352,52.0202,66.5352,1.6203,69.7758,63.2946
67.1242446899414,67.22325134277344,66.33222198486328,66.62922668457031,37.675262451171875,43023812,66.5352,50.0,66.5352,1.6203,69.7758,63.2946
65.54019165039062,66.23321533203125,65.24317932128906,66.23321533203125,37.451332092285156,44796480,66.649,56.2842,66.649,1.5054,69.6598,63.6382
65.3421859741211,65.93620300292969,64.84716796875,64.84716796875,36.6676025390625,60767663,66.7282,54.2105,66.7282,1.3518,69.4318,64.0246
64.15414428710938,65.14418029785156,63.85713577270508,64.84716796875,36.6676025390625,49128659,66.7678,52.1978,66.7678,1.279,69.3258,64.2098
65.83720397949219,65.83720397949219,64.55015563964844,65.14418029785156,36.83555221557617,32916070,66.7332,47.9042,66.7332,1.3144,69.362,64.1044
66.13420867919922,66.82723236083984,65.93620300292969,66.33222198486328,37.50732421875,109790265,66.847,57.1429,66.847,1.1597,69.1664,64.5276
67.32225036621094,67.42125701904297,66.43122100830078,66.43122100830078,37.56330871582031,103415731,66.8668,51.4084,66.8668,1.1485,69.1638,64.5698
67.22325134277344,67.32225036621094,64.94617462158203,64.94617462158203,36.72359848022461,180901017,66.748,41.6667,66.748,1.2196,69.1872,64.3088
65.83720397949219,66.92623901367188,65.63919830322266,66.92623901367188,37.843204498291016,52833585,66.7678,51.282,66.7678,1.2191,69.206,64.3296
66.72823333740234,66.92623901367188,65.44119262695312,65.44119262695312,37.00349426269531,62414073,66.6738,44.1718,66.6738,1.2463,69.1664,64.1812
65.54019165039062,66.62922668457031,65.54019165039062,66.43122100830078,37.56330871582031,34817016,66.6193,46.7836,66.6193,1.2311,69.0815,64.1571
66.72823333740234,67.1242446899414,65.83720397949219,67.1242446899414,37.955169677734375,81693225,66.6342,50.8772,66.6342,1.2355,69.1052,64.1632
68.01527404785156,68.2132797241211,67.71826171875,67.71826171875,38.29105758666992,84141628,66.7381,56.3636,66.7381,1.2348,69.2077,64.2685
66.33222198486328,66.33222198486328,64.45115661621094,64.64916229248047,36.55564498901367,107090355,66.6243,43.7158,66.6243,1.3187,69.2617,63.9869
64.3521499633789,64.55015563964844,63.26311492919922,63.26311492919922,35.771907806396484,89169743,66.3768,36.413,66.3768,1.4616,69.3,63.4536
63.85713577270508,65.24317932128906,63.56012725830078,65.24317932128906,36.89153289794922,46983276,66.2431,43.2836,66.2431,1.4354,69.1139,63.3723
63.85713577270508,64.7481689453125,63.36212158203125,64.15414428710938,36.27574157714844,74684369,66.055,41.0377,66.055,1.451,68.957,63.153
64.55015563964844,64.7481689453125,64.15414428710938,64.15414428710938,36.27574157714844,52043712,65.8372,39.3204,65.8372,1.3886,68.6144,63.06
65.14418029785156,65.3421859741211,64.64916229248047,65.24317932128906,36.89153289794922,35600828,65.6639,41.8605,65.6639,1.2172,68.0983,63.2295
64.3521499633789,64.7481689453125,64.15414428710938,64.55015563964844,36.49966049194336,44224782,65.5154,42.8571,65.5154,1.1585,67.8324,63.1984
64.2531509399414,65.24317932128906,63.956138610839844,64.84716796875,36.6676025390625,34896812,65.4263,45.5882,65.4263,1.1367,67.6997,63.1529
63.65913009643555,64.3521499633789,62.867103576660156,63.65913009643555,35.9958381652832,65880623,65.2976,43.8679,65.2976,1.1852,67.668,62.9272
63.85713577270508,64.2531509399414,62.570091247558594,63.06510925292969,35.65994644165039,67444207746,65.2085,45.5882,65.2085,1.2837,67.7759,62.6411
62.570091247558594,63.956138610839844,61.97607421875,63.461124420166016,35.883880615234375,49626622,65.1392,46.6346,65.1392,1.3404,67.82,62.4584
64.3521499633789,64.45115661621094,63.56012725830078,63.56012725830078,35.93985366821289,60810086,65.06,46.1165,65.06,1.3861,67.8322,62.2878
63.85713577270508,65.83720397949219,63.65913009643555,65.54019165039062,37.05946731567383,92978706,65.0204,48.1308,65.0204,1.3589,67.7382,62.3026
66.03520965576172,66.03520965576172,63.956138610839844,64.3521499633789,36.3877067565918,53469927,64.9165,45.3333,64.9165,1.3244,67.5653,62.2677
62.47108840942383,64.3521499633789,62.075077056884766,63.36212158203125,35.8278923034668,177331439,64.8373,46.3636,64.8373,1.3692,67.5757,62.0989
63.26311492919922,64.45115661621094,62.867103576660156,64.3521499633789,36.3877067565918,88412192,64.7086,43.8095,64.7086,1.2806,67.2698,62.1474
63.36212158203125,64.45115661621094,63.36212158203125,63.56012725830078,35.93985366821289,32120137,64.6145,45.3202,64.6145,1.293,67.2005,62.0285
63.36212158203125,63.56012725830078,61.18404769897461,61.18404769897461,34.5963020324707,80100349,64.3522,37.788,64.3522,1.43,67.2122,61.4922
58.9069709777832,59.79800033569336,56.926902770996094,58.21394729614258,32.91687774658203,117381930,63.9066,31.25,63.9066,1.8479,67.6024,60.2108
58.70896530151367,59.302982330322266,57.81793212890625,58.41195297241211,33.02883529663086,56226401,63.4413,30.0847,63.4413,2.0028,67.4469,59.4357
59.104976654052734,59.897003173828125,58.21394729614258,59.50099182128906,33.64463424682617,41049131,63.1839,37.963,63.1839,2.1637,67.5113,58.8565
59.302982330322266,59.302982330322266,57.718929290771484,58.312950134277344,32.97285461425781,65377610,62.9364,38.3178,62.9364,2.4219,67.7802,58.0926
58.9069709777832,60.095008850097656,58.510955810546875,58.9069709777832,33.308746337890625,54682008,62.6196,34.0,62.6196,2.5168,67.6532,57.586
58.312950134277344,59.698997497558594,58.11494445800781,58.9069709777832,33.308746337890625,42522819,62.3572,35.9788,62.3572,2.6198,67.5968,57.1176
59.897003173828125,62.37208557128906,59.2039794921875,61.77806854248047,34.93220138549805,60408079,62.2384,44.4954,62.2384,2.5877,67.4138,57.063
60.491024017333984,61.283050537109375,59.50099182128906,59.99600601196289,33.924530029296875,40530966,61.9761,38.2222,61.9761,2.5325,67.0411,56.9111
58.70896530151367,58.9069709777832,57.025909423828125,57.025909423828125,32.24510192871094,63559489,61.5999,34.6774,61.5999,2.6843,66.9685,56.2313
54.3283576965332,54.3283576965332,52.93532180786133,53.5323371887207,31.947513580322266,86539545,61.0341,29.6125,61.0341,3.1207,67.2755,54.7927
55.621891021728516,57.21392822265625,55.621891021728516,57.21392822265625,34.14463806152344,68844510,60.7119,39.3443,60.7119,3.1678,67.0475,54.3763
58.70646667480469,59.10447692871094,56.71641540527344,57.71144104003906,34.44155502319336,68904810,60.4442,41.1206,60.4442,3.1847,66.8136,54.0748
59.10447692871094,60.09950256347656,59.10447692871094,59.50248718261719,35.510433197021484,55555395,60.2462,43.7247,60.2462,3.1094,66.465,54.0274
59.004974365234375,59.004974365234375,56.91542053222656,57.6119384765625,34.382171630859375,64985310,59.9488,41.0776,59.9488,3.0598,66.0684,53.8292
58.208953857421875,58.208953857421875,56.815921783447266,57.31343078613281,34.20402526855469,72415275,59.5375,37.0041,59.5375,2.8115,65.1605,53.9145
57.91044616699219,58.606964111328125,57.810943603515625,58.606964111328125,34.97600173950195,40385925,59.2502,40.9544,59.2502,2.5774,64.405,54.0954
57.91044616699219,57.91044616699219,56.91542053222656,57.51243591308594,34.322792053222656,35268465,58.9578,40.8201,58.9578,2.4129,63.7836,54.132
57.51243591308594,57.51243591308594,57.51243591308594,57.51243591308594,34.322792053222656,0,58.6158,38.9223,58.6158,2.0682,62.7522,54.4794
55.72139358520508,55.72139358520508,54.029850006103516,54.72636795043945,32.660099029541016,73118775,58.1741,36.5607,58.1741,1.8925,61.9591,54.3891
56.51741027832031,56.71641540527344,55.72139358520508,56.71641540527344,33.84773254394531,50989680,57.9507,43.1224,57.9507,1.7788,61.5083,54.3931
56.71641540527344,56.815921783447266,55.42288589477539,55.9203987121582,33.372684478759766,50981640,57.836,46.2159,57.836,1.834,61.504,54.168
54.72636795043945,56.31840515136719,54.72636795043945,55.72139358520508,33.2539176940918,37225200,57.7015,45.5611,57.7015,1.8874,61.4763,53.9267
55.32338333129883,55.72139358520508,54.825870513916016,55.42288589477539,33.075767517089844,23351175,57.4976,43.0917,57.4976,1.903,61.3036,53.6916
55.9203987121582,55.9203987121582,54.72636795043945,55.1243782043457,32.89763259887695,60352260,57.3382,44.4307,57.3382,1.9637,61.2656,53.4108
57.11442565917969,58.70646667480469,56.91542053222656,58.50746154785156,34.91661071777344,82447185,57.3182,49.3641,57.3182,1.9489,61.216,53.4204
58.80596923828125,59.50248718261719,58.30845642089844,59.2039794921875,35.33228302001953,45290224,57.333,50.4625,57.333,1.9627,61.2584,53.4076
59.2039794921875,60.29850769042969,59.2039794921875,60.199005126953125,35.926109313964844,77002095,57.2541,47.3888,57.2541,1.7995,60.8531,53.6551
61.19403076171875,61.49253845214844,60.199005126953125,60.29850769042969,35.98548889160156,48411855,57.2692,50.5297,57.2692,1.8248,60.9188,53.6196
60.89552307128906,61.393035888671875,60.597015380859375,60.89552307128906,36.34177780151367,63225555,57.4627,57.3904,57.4627,1.9949,61.4525,53.4729
61.49253845214844,61.89054870605469,60.7960205078125,60.89552307128906,36.34177780151367,56098095,57.8308,66.2281,57.8308,1.909,61.6488,54.0128
60.69651794433594,60.7960205078125,59.70149230957031,60.199005126953125,35.926109313964844,41157765,57.9801,57.5758,57.9801,1.9738,61.9277,54.0325
60.597015380859375,61.09452819824219,59.70149230957031,60.29850769042969,35.98548889160156,50530395,58.1095,56.701,58.1095,2.0389,62.1873,54.0317
60.49751281738281,60.7960205078125,59.70149230957031,59.800994873046875,35.68858337402344,49773630,58.1244,50.8287,58.1244,2.0507,62.2258,54.023
58.90547180175781,60.09950256347656,58.606964111328125,59.70149230957031,35.62919235229492,50736420,58.2289,56.4417,58.2289,2.0763,62.3815,54.0763
58.90547180175781,60.39801025390625,58.90547180175781,59.70149230957031,35.62919235229492,37273440,58.3483,57.5,58.3483,2.0895,62.5273,54.1693
59.004974365234375,59.30348205566406,58.80596923828125,59.10447692871094,35.27290344238281,46564665,58.3731,51.634,58.3731,2.0957,62.5645,54.1817
59.60198974609375,60.09950256347656,59.10447692871094,59.90049743652344,35.74795150756836,52435875,58.4925,58.0,58.4925,2.1121,62.7167,54.2683
59.70149230957031,60.69651794433594,59.10447692871094,60.199005126953125,35.926109313964844,52525320,58.6269,58.8235,58.6269,2.1318,62.8905,54.3633
59.70149230957031,59.90049743652344,59.10447692871094,59.70149230957031,35.62919235229492,52961490,58.8756,69.2308,58.8756,1.9338,62.7432,55.008
59.60198974609375,60.7960205078125,59.2039794921875,60.09950256347656,35.86672592163086,65996340,59.0448,64.9123,59.0448,1.8822,62.8092,55.2804
59.60198974609375,60.199005126953125,59.402984619140625,59.800994873046875,35.68858337402344,80459295,59.2388,67.8899,59.2388,1.7377,62.7142,55.7634
59.60198974609375,59.70149230957031,58.606964111328125,58.606964111328125,34.97600173950195,78159855,59.3831,62.1849,59.3831,1.5386,62.4603,56.3059
57.31343078613281,57.31343078613281,55.72139358520508,56.31840515136719,33.610198974609375,119573895,59.4279,53.2374,59.4279,1.4263,62.2805,56.5753
55.72139358520508,55.72139358520508,53.83084487915039,54.029850006103516,32.24441909790039,116539800,59.3731,46.5409,59.3731,1.6093,62.5917,56.1545
54.22885513305664,55.223880767822266,53.93034744262695,54.72636795043945,32.660099029541016,78947775,59.1841,35.6061,59.1841,1.9103,63.0047,55.3635
52.93532180786133,54.427860260009766,52.7363166809082,53.13432693481445,31.70998191833496,71765040,58.8806,28.3688,58.8806,2.3406,63.5618,54.1994
51.9402961730957,53.233829498291016,51.54228973388672,52.7363166809082,31.472455978393555,81669315,58.5075,22.2222,58.5075,2.6884,63.8843,53.1307
55.223880767822266,56.417911529541016,55.1243782043457,56.417911529541016,33.669586181640625,64699890,58.3134,38.5965,58.3134,2.6924,63.6982,52.9286
54.72636795043945,55.42288589477539,53.93034744262695,54.029850006103516,32.24441909790039,50564565,57.9701,31.746,57.9701,2.782,63.5341,52.4061
53.33333206176758,54.22885513305664,52.93532180786133,53.43283462524414,31.88813591003418,66204375,57.597,30.7692,57.597,2.8681,63.3332,51.8608
53.33333206176758,53.33333206176758,51.442787170410156,52.039798736572266,31.056785583496094,72654465000,57.1891,29.703,57.1891,3.0529,63.2949,51.0833
52.53731155395508,52.835819244384766,51.840797424316406,52.437808990478516,31.294315338134766,37015155,56.796,30.7317,56.796,3.1364,63.0688,50.5232
52.53731155395508,52.835819244384766,50.74626922607422,51.442787170410156,30.70049476623535,41212035,56.3781,30.0,56.3781,3.2689,62.9159,49.8403
50.44776153564453,52.039798736572266,50.44776153564453,50.74626922607422,30.284814834594727,60774360,55.9303,29.1667,55.9303,3.4004,62.7311,49.1295
53.73134231567383,54.22885513305664,52.53731155395508,52.63681411743164,31.413070678710938,85298370,55.5771,34.8936,55.5771,3.3547,62.2865,48.8677
51.24378204345703,53.33333206176758,51.24378204345703,51.741294860839844,30.878633499145508,123948660,55.209,34.4538,55.209,3.3512,61.9114,48.5066
54.3283576965332,55.32338333129883,53.73134231567383,55.32338333129883,33.016387939453125,130290210,54.9801,41.3534,54.9801,3.1651,61.3103,48.6499
56.815921783447266,56.815921783447266,55.32338333129883,55.52238845825195,33.13515853881836,60327135,54.7463,41.1321,54.7463,2.9227,60.5917,48.9009
54.427860260009766,55.621891021728516,54.427860260009766,54.72636795043945,32.660099029541016,56568435,54.4975,40.6716,54.4975,2.6805,59.8585,49.1365
53.73134231567383,53.93034744262695,53.03482437133789,53.03482437133789,31.650602340698242,39469365,54.1443,37.3665,54.1443,2.3483,58.8409,49.4477
52.53731155395508,54.029850006103516,52.53731155395508,52.7363166809082,31.472455978393555,39524640000,53.791,37.3665,53.791,1.9502,57.6914,49.8906
52.835819244384766,53.13432693481445,51.741294860839844,53.13432693481445,31.70998191833496,71671575,53.5174,39.9267,53.5174,1.5895,56.6964,50.3384
53.13432693481445,53.13432693481445,53.13432693481445,53.13432693481445,31.70998191833496,0,53.3582,43.6,53.3582,1.4473,56.2528,50.4636
49.751243591308594,52.23880386352539,49.55223846435547,52.23880386352539,31.17554473876953,78348795,53.2687,46.1864,53.2687,1.4589,56.1865,50.3509
53.73134231567383,53.73134231567383,52.23880386352539,52.23880386352539,31.17554473876953,43628055,53.1443,44.5415,53.1443,1.4339,56.0121,50.2765
48.75621795654297,52.835819244384766,48.606964111328125,51.14427947998047,30.52234649658203,43619010,53.0448,45.5357,53.0448,1.5021,56.049,50.0406
54.62686538696289,54.62686538696289,49.95024871826172,51.14427947998047,30.52234649658203,56136285,52.9652,46.3636,52.9652,1.5603,56.0858,49.8446
